map_id,group,x,y,family,raw_byte17,quantity,terrain_id,claim,side
sav_001,2p,437,129,coal,22,6,32,255,768
sav_001,2p,438,129,coal,28,12,32,255,768
sav_001,2p,439,129,coal,25,9,33,255,768
sav_001,2p,440,129,coal,31,15,33,255,768
sav_001,2p,552,129,coal,26,10,32,255,768
sav_001,2p,553,129,coal,24,8,32,255,768
sav_001,2p,555,129,coal,19,3,32,255,768
sav_001,2p,556,129,coal,27,11,32,255,768
sav_001,2p,557,129,coal,31,15,32,255,768
sav_001,2p,562,129,coal,22,6,32,255,768
sav_001,2p,563,129,coal,29,13,32,255,768
sav_001,2p,566,129,coal,18,2,32,255,768
sav_001,2p,567,129,coal,18,2,32,255,768
sav_001,2p,568,129,coal,31,15,32,255,768
sav_001,2p,580,129,coal,21,5,32,255,768
sav_001,2p,290,130,coal,24,8,32,255,768
sav_001,2p,291,130,coal,22,6,32,255,768
sav_001,2p,301,130,coal,23,7,32,255,768
sav_001,2p,304,130,coal,18,2,32,255,768
sav_001,2p,313,130,coal,24,8,32,255,768
sav_001,2p,316,130,coal,25,9,32,255,768
sav_001,2p,324,130,coal,18,2,32,255,768
sav_001,2p,326,130,coal,28,12,32,255,768
sav_001,2p,327,130,coal,29,13,32,255,768
sav_001,2p,329,130,coal,28,12,32,255,768
sav_001,2p,330,130,coal,21,5,32,255,768
sav_001,2p,331,130,coal,23,7,32,255,768
sav_001,2p,332,130,coal,23,7,32,255,768
sav_001,2p,333,130,coal,21,5,32,255,768
sav_001,2p,334,130,coal,31,15,32,255,768
sav_001,2p,335,130,coal,29,13,32,255,768
sav_001,2p,336,130,coal,23,7,32,255,768
sav_001,2p,337,130,coal,24,8,32,255,768
sav_001,2p,338,130,coal,26,10,32,255,768
sav_001,2p,340,130,coal,25,9,32,255,768
sav_001,2p,433,130,coal,24,8,32,255,768
sav_001,2p,434,130,coal,21,5,32,255,768
sav_001,2p,436,130,coal,28,12,32,255,768
sav_001,2p,555,130,coal,24,8,32,255,768
sav_001,2p,562,130,coal,23,7,32,255,768
sav_001,2p,563,130,coal,27,11,32,255,768
sav_001,2p,564,130,coal,17,1,32,255,768
sav_001,2p,565,130,coal,21,5,32,255,768
sav_001,2p,566,130,coal,25,9,32,255,768
sav_001,2p,567,130,coal,19,3,32,255,768
sav_001,2p,568,130,coal,31,15,32,255,768
sav_001,2p,301,131,coal,25,9,32,255,768
sav_001,2p,302,131,coal,23,7,32,255,768
sav_001,2p,303,131,coal,24,8,32,255,768
sav_001,2p,305,131,coal,23,7,32,255,768
sav_001,2p,306,131,coal,25,9,32,255,768
sav_001,2p,307,131,coal,22,6,32,255,768
sav_001,2p,314,131,coal,23,7,32,255,768
sav_001,2p,315,131,coal,20,4,32,255,768
sav_001,2p,316,131,coal,20,4,32,255,768
sav_001,2p,317,131,coal,25,9,32,255,768
sav_001,2p,318,131,coal,31,15,32,255,768
sav_001,2p,324,131,coal,25,9,32,255,768
sav_001,2p,326,131,coal,23,7,32,255,768
sav_001,2p,331,131,coal,28,12,32,255,768
sav_001,2p,332,131,coal,27,11,32,255,768
sav_001,2p,334,131,coal,25,9,32,255,768
sav_001,2p,336,131,coal,24,8,32,255,768
sav_001,2p,338,131,coal,27,11,32,255,768
sav_001,2p,339,131,coal,29,13,32,255,768
sav_001,2p,432,131,coal,23,7,32,255,768
sav_001,2p,433,131,coal,27,11,32,255,768
sav_001,2p,437,131,coal,26,10,32,255,768
sav_001,2p,439,131,coal,24,8,33,255,768
sav_001,2p,563,131,coal,27,11,32,255,768
sav_001,2p,564,131,coal,31,15,32,255,768
sav_001,2p,565,131,coal,30,14,32,255,768
sav_001,2p,566,131,coal,26,10,32,255,768
sav_001,2p,567,131,coal,19,3,32,255,768
sav_001,2p,568,131,coal,23,7,32,255,768
sav_001,2p,569,131,coal,31,15,32,255,768
sav_001,2p,580,131,coal,24,8,32,255,768
sav_001,2p,302,132,coal,18,2,32,255,768
sav_001,2p,303,132,coal,18,2,32,255,768
sav_001,2p,304,132,coal,23,7,32,255,768
sav_001,2p,305,132,coal,20,4,32,255,768
sav_001,2p,306,132,coal,25,9,32,255,768
sav_001,2p,309,132,coal,20,4,32,255,768
sav_001,2p,314,132,coal,26,10,32,255,768
sav_001,2p,316,132,coal,17,1,32,255,768
sav_001,2p,318,132,coal,31,15,32,255,768
sav_001,2p,319,132,coal,28,12,32,255,768
sav_001,2p,325,132,coal,17,1,32,255,768
sav_001,2p,326,132,coal,17,1,32,255,768
sav_001,2p,329,132,coal,23,7,32,255,768
sav_001,2p,331,132,coal,19,3,32,255,768
sav_001,2p,332,132,coal,25,9,32,255,768
sav_001,2p,335,132,coal,27,11,32,255,768
sav_001,2p,336,132,coal,17,1,32,255,768
sav_001,2p,338,132,coal,19,3,32,255,768
sav_001,2p,340,132,coal,25,9,32,255,768
sav_001,2p,435,132,coal,24,8,32,255,768
sav_001,2p,436,132,coal,24,8,32,255,768
sav_001,2p,437,132,coal,20,4,32,255,768
sav_001,2p,438,132,coal,31,15,32,255,768
sav_001,2p,439,132,coal,25,9,33,255,768
sav_001,2p,565,132,coal,23,7,32,255,768
sav_001,2p,566,132,coal,24,8,32,255,768
sav_001,2p,568,132,coal,21,5,32,255,768
sav_001,2p,570,132,coal,18,2,32,255,768
sav_001,2p,571,132,coal,25,9,32,255,768
sav_001,2p,581,132,coal,31,15,32,255,768
sav_001,2p,582,132,coal,30,14,32,255,768
sav_001,2p,302,133,coal,25,9,32,255,768
sav_001,2p,304,133,coal,21,5,32,255,768
sav_001,2p,305,133,coal,19,3,32,255,768
sav_001,2p,307,133,coal,23,7,32,255,768
sav_001,2p,308,133,coal,26,10,32,255,768
sav_001,2p,309,133,coal,24,8,32,255,768
sav_001,2p,312,133,coal,25,9,32,255,768
sav_001,2p,314,133,coal,30,14,32,255,768
sav_001,2p,316,133,coal,31,15,32,255,768
sav_001,2p,318,133,coal,24,8,32,255,768
sav_001,2p,326,133,coal,18,2,32,255,768
sav_001,2p,328,133,coal,21,5,32,255,768
sav_001,2p,329,133,coal,31,15,32,255,768
sav_001,2p,331,133,coal,30,14,32,255,768
sav_001,2p,332,133,coal,21,5,32,255,768
sav_001,2p,438,133,coal,30,14,32,255,768
sav_001,2p,439,133,coal,26,10,32,255,768
sav_001,2p,440,133,coal,20,4,33,255,768
sav_001,2p,567,133,coal,30,14,32,255,768
sav_001,2p,568,133,coal,27,11,32,255,768
sav_001,2p,569,133,coal,28,12,32,255,768
sav_001,2p,570,133,coal,18,2,32,255,768
sav_001,2p,573,133,coal,31,15,32,255,768
sav_001,2p,304,134,coal,26,10,32,255,768
sav_001,2p,306,134,coal,22,6,32,255,768
sav_001,2p,307,134,coal,25,9,32,255,768
sav_001,2p,313,134,coal,25,9,32,255,768
sav_001,2p,320,134,coal,22,6,32,255,768
sav_001,2p,328,134,coal,17,1,32,255,768
sav_001,2p,331,134,coal,23,7,32,255,768
sav_001,2p,439,134,coal,20,4,32,255,768
sav_001,2p,440,134,coal,25,9,32,255,768
sav_001,2p,441,134,coal,30,14,33,255,768
sav_001,2p,548,134,coal,24,8,33,255,768
sav_001,2p,569,134,coal,25,9,32,255,768
sav_001,2p,571,134,coal,25,9,32,255,768
sav_001,2p,572,134,coal,18,2,32,255,768
sav_001,2p,573,134,coal,19,3,32,255,768
sav_001,2p,279,135,coal,26,10,32,255,768
sav_001,2p,306,135,coal,22,6,32,255,768
sav_001,2p,307,135,coal,26,10,32,255,768
sav_001,2p,316,135,coal,26,10,32,255,768
sav_001,2p,319,135,coal,19,3,32,255,768
sav_001,2p,321,135,coal,25,9,32,255,768
sav_001,2p,341,135,coal,29,13,32,255,768
sav_001,2p,441,135,coal,27,11,33,255,768
sav_001,2p,549,135,coal,20,4,33,255,768
sav_001,2p,550,135,coal,18,2,32,255,768
sav_001,2p,568,135,coal,23,7,32,255,768
sav_001,2p,571,135,coal,19,3,32,255,768
sav_001,2p,572,135,coal,27,11,32,255,768
sav_001,2p,278,136,coal,21,5,32,255,768
sav_001,2p,314,136,coal,25,9,32,255,768
sav_001,2p,315,136,coal,27,11,32,255,768
sav_001,2p,316,136,coal,22,6,32,255,768
sav_001,2p,317,136,coal,18,2,32,255,768
sav_001,2p,318,136,coal,26,10,32,255,768
sav_001,2p,320,136,coal,31,15,32,255,768
sav_001,2p,323,136,coal,24,8,32,255,768
