map_id,group,x,y,family,raw_byte17,quantity,terrain_id,claim,side
sav_006,2p,760,639,fish,1,1,7,255,768
sav_006,2p,761,639,fish,7,7,7,255,768
sav_006,2p,763,639,fish,1,1,7,255,768
sav_006,2p,764,639,fish,8,8,7,255,768
sav_006,2p,765,639,fish,13,13,7,255,768
sav_006,2p,766,639,fish,12,12,7,255,768
sav_006,2p,1,640,fish,4,4,7,255,768
sav_006,2p,3,640,fish,15,15,7,255,768
sav_006,2p,6,640,fish,13,13,7,255,768
sav_006,2p,7,640,fish,6,6,7,255,768
sav_006,2p,9,640,fish,15,15,7,255,768
sav_006,2p,11,640,fish,7,7,7,255,768
sav_006,2p,12,640,fish,11,11,7,255,768
sav_006,2p,13,640,fish,4,4,7,255,768
sav_006,2p,17,640,fish,8,8,5,255,768
sav_006,2p,18,640,fish,10,10,4,255,768
sav_006,2p,19,640,fish,8,8,3,255,768
sav_006,2p,21,640,fish,10,10,2,255,768
sav_006,2p,22,640,fish,8,8,2,255,768
sav_006,2p,26,640,fish,3,3,1,255,768
sav_006,2p,30,640,fish,2,2,2,255,768
sav_006,2p,33,640,fish,11,11,1,255,768
sav_006,2p,34,640,fish,6,6,0,255,768
sav_006,2p,43,640,fish,6,6,1,255,768
sav_006,2p,45,640,fish,12,12,3,255,768
sav_006,2p,46,640,fish,6,6,4,255,768
sav_006,2p,48,640,fish,9,9,6,255,768
sav_006,2p,54,640,fish,10,10,7,255,768
sav_006,2p,56,640,fish,15,15,7,255,768
sav_006,2p,59,640,fish,6,6,7,255,768
sav_006,2p,64,640,fish,12,12,7,255,768
sav_006,2p,67,640,fish,5,5,7,255,768
sav_006,2p,69,640,fish,12,12,7,255,768
sav_006,2p,70,640,fish,4,4,7,255,768
sav_006,2p,71,640,fish,5,5,7,255,768
sav_006,2p,72,640,fish,15,15,7,255,768
sav_006,2p,75,640,fish,7,7,7,255,768
sav_006,2p,79,640,fish,9,9,7,255,768
sav_006,2p,80,640,fish,5,5,7,255,768
sav_006,2p,82,640,fish,2,2,7,255,768
sav_006,2p,84,640,fish,15,15,7,255,768
sav_006,2p,89,640,fish,14,14,7,255,768
sav_006,2p,92,640,fish,3,3,6,255,768
sav_006,2p,95,640,fish,7,7,6,255,768
sav_006,2p,96,640,fish,9,9,6,255,768
sav_006,2p,98,640,fish,11,11,6,255,768
sav_006,2p,99,640,fish,6,6,5,255,768
sav_006,2p,105,640,fish,12,12,2,255,768
sav_006,2p,699,640,fish,5,5,1,255,768
sav_006,2p,700,640,fish,8,8,2,255,768
sav_006,2p,701,640,fish,11,11,3,255,768
sav_006,2p,702,640,fish,10,10,4,255,768
sav_006,2p,705,640,fish,3,3,7,255,768
sav_006,2p,707,640,fish,13,13,7,255,768
sav_006,2p,711,640,fish,3,3,7,255,768
sav_006,2p,713,640,fish,2,2,7,255,768
sav_006,2p,742,640,fish,2,2,2,255,768
sav_006,2p,746,640,fish,2,2,4,255,768
sav_006,2p,748,640,fish,7,7,6,255,768
sav_006,2p,750,640,fish,12,12,7,255,768
sav_006,2p,753,640,fish,5,5,7,255,768
sav_006,2p,755,640,fish,3,3,7,255,768
sav_006,2p,759,640,fish,6,6,7,255,768
sav_006,2p,761,640,fish,2,2,7,255,768
sav_006,2p,763,640,fish,11,11,7,255,768
sav_006,2p,3,641,fish,3,3,7,255,768
sav_006,2p,7,641,fish,13,13,7,255,768
sav_006,2p,9,641,fish,8,8,7,255,768
sav_006,2p,12,641,fish,10,10,7,255,768
sav_006,2p,14,641,fish,9,9,7,255,768
sav_006,2p,16,641,fish,11,11,6,255,768
sav_006,2p,17,641,fish,14,14,5,255,768
sav_006,2p,19,641,fish,8,8,3,255,768
sav_006,2p,20,641,fish,2,2,2,255,768
sav_006,2p,21,641,fish,15,15,1,255,768
sav_006,2p,22,641,fish,12,12,1,255,768
sav_006,2p,24,641,fish,15,15,1,255,768
sav_006,2p,25,641,fish,15,15,0,255,768
sav_006,2p,26,641,fish,7,7,0,255,768
sav_006,2p,29,641,fish,13,13,0,255,768
sav_006,2p,30,641,fish,7,7,1,255,768
sav_006,2p,34,641,fish,13,13,0,255,768
sav_006,2p,42,641,fish,4,4,0,255,768
sav_006,2p,48,641,fish,7,7,6,255,768
sav_006,2p,49,641,fish,1,1,7,255,768
sav_006,2p,52,641,fish,6,6,7,255,768
sav_006,2p,56,641,fish,3,3,7,255,768
sav_006,2p,57,641,fish,6,6,7,255,768
sav_006,2p,59,641,fish,3,3,7,255,768
sav_006,2p,61,641,fish,12,12,7,255,768
sav_006,2p,62,641,fish,14,14,7,255,768
sav_006,2p,64,641,fish,7,7,7,255,768
sav_006,2p,66,641,fish,10,10,7,255,768
sav_006,2p,67,641,fish,15,15,7,255,768
sav_006,2p,68,641,fish,1,1,7,255,768
sav_006,2p,71,641,fish,8,8,7,255,768
sav_006,2p,75,641,fish,1,1,7,255,768
sav_006,2p,80,641,fish,2,2,7,255,768
sav_006,2p,82,641,fish,4,4,7,255,768
sav_006,2p,86,641,fish,14,14,7,255,768
sav_006,2p,87,641,fish,6,6,7,255,768
sav_006,2p,92,641,fish,1,1,7,255,768
sav_006,2p,95,641,fish,8,8,7,255,768
sav_006,2p,96,641,fish,15,15,7,255,768
sav_006,2p,97,641,fish,5,5,7,255,768
sav_006,2p,98,641,fish,9,9,7,255,768
sav_006,2p,99,641,fish,9,9,6,255,768
sav_006,2p,102,641,fish,15,15,3,255,768
sav_006,2p,103,641,fish,2,2,3,255,768
sav_006,2p,105,641,fish,13,13,3,255,768
sav_006,2p,106,641,fish,13,13,2,255,768
sav_006,2p,705,641,fish,1,1,6,255,768
sav_006,2p,706,641,fish,6,6,7,255,768
sav_006,2p,707,641,fish,12,12,7,255,768
sav_006,2p,708,641,fish,11,11,7,255,768
sav_006,2p,711,641,fish,10,10,7,255,768
sav_006,2p,715,641,fish,11,11,7,255,768
sav_006,2p,716,641,fish,10,10,7,255,768
sav_006,2p,717,641,fish,13,13,7,255,768
sav_006,2p,718,641,fish,10,10,7,255,768
sav_006,2p,719,641,fish,9,9,7,255,768
sav_006,2p,721,641,fish,11,11,7,255,768
sav_006,2p,722,641,fish,7,7,6,255,768
sav_006,2p,724,641,fish,3,3,5,255,768
sav_006,2p,725,641,fish,9,9,4,255,768
sav_006,2p,726,641,fish,9,9,3,255,768
sav_006,2p,728,641,fish,11,11,1,255,768
sav_006,2p,729,641,fish,8,8,1,255,768
sav_006,2p,730,641,fish,15,15,0,255,768
sav_006,2p,739,641,fish,1,1,1,255,768
sav_006,2p,744,641,fish,3,3,3,255,768
sav_006,2p,746,641,fish,15,15,4,255,768
sav_006,2p,747,641,fish,5,5,5,255,768
sav_006,2p,755,641,fish,4,4,7,255,768
sav_006,2p,756,641,fish,10,10,7,255,768
sav_006,2p,757,641,fish,14,14,7,255,768
sav_006,2p,758,641,fish,2,2,7,255,768
sav_006,2p,759,641,fish,12,12,7,255,768
sav_006,2p,765,641,fish,9,9,7,255,768
sav_006,2p,5,642,fish,1,1,7,255,768
sav_006,2p,9,642,fish,4,4,7,255,768
sav_006,2p,12,642,fish,7,7,7,255,768
sav_006,2p,14,642,fish,7,7,7,255,768
sav_006,2p,23,642,fish,14,14,0,255,768
sav_006,2p,30,642,fish,3,3,0,255,768
sav_006,2p,34,642,fish,4,4,0,255,768
sav_006,2p,43,642,fish,5,5,1,255,768
sav_006,2p,44,642,fish,10,10,2,255,768
sav_006,2p,48,642,fish,13,13,6,255,768
sav_006,2p,51,642,fish,4,4,7,255,768
sav_006,2p,57,642,fish,7,7,7,255,768
sav_006,2p,58,642,fish,9,9,7,255,768
sav_006,2p,60,642,fish,3,3,7,255,768
sav_006,2p,61,642,fish,9,9,7,255,768
sav_006,2p,66,642,fish,2,2,7,255,768
sav_006,2p,67,642,fish,12,12,7,255,768
sav_006,2p,68,642,fish,5,5,7,255,768
sav_006,2p,70,642,fish,13,13,7,255,768
sav_006,2p,72,642,fish,11,11,7,255,768
sav_006,2p,73,642,fish,2,2,7,255,768
sav_006,2p,74,642,fish,2,2,7,255,768
sav_006,2p,77,642,fish,8,8,7,255,768
sav_006,2p,78,642,fish,7,7,7,255,768
sav_006,2p,80,642,fish,2,2,7,255,768
sav_006,2p,88,642,fish,4,4,7,255,768
sav_006,2p,90,642,fish,8,8,7,255,768
sav_006,2p,92,642,fish,6,6,7,255,768
sav_006,2p,94,642,fish,2,2,7,255,768
sav_006,2p,97,642,fish,10,10,7,255,768
sav_006,2p,103,642,fish,9,9,4,255,768
sav_006,2p,105,642,fish,8,8,3,255,768
sav_006,2p,700,642,fish,15,15,1,255,768
sav_006,2p,702,642,fish,11,11,3,255,768
sav_006,2p,703,642,fish,11,11,4,255,768
sav_006,2p,706,642,fish,7,7,7,255,768
sav_006,2p,716,642,fish,4,4,7,255,768
sav_006,2p,717,642,fish,15,15,7,255,768
sav_006,2p,718,642,fish,3,3,7,255,768
sav_006,2p,724,642,fish,15,15,6,255,768
sav_006,2p,730,642,fish,10,10,0,255,768
sav_006,2p,739,642,fish,9,9,0,255,768
sav_006,2p,741,642,fish,4,4,2,255,768
sav_006,2p,742,642,fish,11,11,3,255,768
sav_006,2p,744,642,fish,13,13,4,255,768
sav_006,2p,745,642,fish,4,4,4,255,768
sav_006,2p,746,642,fish,2,2,4,255,768
sav_006,2p,747,642,fish,3,3,5,255,768
sav_006,2p,752,642,fish,10,10,7,255,768
sav_006,2p,760,642,fish,6,6,7,255,768
sav_006,2p,762,642,fish,9,9,7,255,768
sav_006,2p,764,642,fish,3,3,7,255,768
sav_006,2p,5,643,fish,10,10,7,255,768
sav_006,2p,6,643,fish,2,2,7,255,768
sav_006,2p,7,643,fish,12,12,7,255,768
sav_006,2p,8,643,fish,11,11,7,255,768
sav_006,2p,9,643,fish,12,12,7,255,768
sav_006,2p,10,643,fish,5,5,7,255,768
sav_006,2p,11,643,fish,6,6,7,255,768
sav_006,2p,13,643,fish,4,4,7,255,768
sav_006,2p,14,643,fish,15,15,7,255,768
sav_006,2p,16,643,fish,5,5,6,255,768
sav_006,2p,20,643,fish,1,1,2,255,768
sav_006,2p,45,643,fish,10,10,3,255,768
sav_006,2p,46,643,fish,11,11,4,255,768
sav_006,2p,47,643,fish,10,10,5,255,768
sav_006,2p,49,643,fish,2,2,7,255,768
sav_006,2p,52,643,fish,12,12,7,255,768
sav_006,2p,56,643,fish,10,10,7,255,768
sav_006,2p,58,643,fish,5,5,7,255,768
sav_006,2p,59,643,fish,7,7,7,255,768
sav_006,2p,60,643,fish,3,3,7,255,768
sav_006,2p,62,643,fish,11,11,7,255,768
sav_006,2p,65,643,fish,12,12,7,255,768
sav_006,2p,66,643,fish,2,2,7,255,768
sav_006,2p,67,643,fish,10,10,7,255,768
sav_006,2p,71,643,fish,1,1,7,255,768
sav_006,2p,72,643,fish,6,6,7,255,768
sav_006,2p,74,643,fish,4,4,7,255,768
sav_006,2p,75,643,fish,10,10,7,255,768
sav_006,2p,78,643,fish,1,1,7,255,768
sav_006,2p,81,643,fish,11,11,7,255,768
sav_006,2p,87,643,fish,7,7,7,255,768
sav_006,2p,89,643,fish,15,15,7,255,768
sav_006,2p,91,643,fish,6,6,7,255,768
sav_006,2p,92,643,fish,13,13,7,255,768
sav_006,2p,101,643,fish,13,13,6,255,768
sav_006,2p,104,643,fish,5,5,4,255,768
sav_006,2p,106,643,fish,9,9,2,255,768
sav_006,2p,109,643,fish,13,13,0,255,768
sav_006,2p,700,643,fish,4,4,1,255,768
sav_006,2p,702,643,fish,7,7,3,255,768
sav_006,2p,705,643,fish,1,1,6,255,768
sav_006,2p,706,643,fish,10,10,6,255,768
sav_006,2p,707,643,fish,7,7,6,255,768
sav_006,2p,715,643,fish,12,12,7,255,768
sav_006,2p,720,643,fish,14,14,7,255,768
sav_006,2p,727,643,fish,14,14,3,255,768
sav_006,2p,729,643,fish,13,13,1,255,768
sav_006,2p,743,643,fish,13,13,4,255,768
sav_006,2p,745,643,fish,2,2,5,255,768
sav_006,2p,750,643,fish,8,8,7,255,768
sav_006,2p,754,643,fish,5,5,7,255,768
sav_006,2p,755,643,fish,2,2,7,255,768
sav_006,2p,756,643,fish,8,8,7,255,768
sav_006,2p,2,644,fish,13,13,7,255,768
sav_006,2p,3,644,fish,5,5,7,255,768
sav_006,2p,5,644,fish,14,14,7,255,768
sav_006,2p,6,644,fish,3,3,7,255,768
sav_006,2p,9,644,fish,6,6,7,255,768
sav_006,2p,13,644,fish,13,13,7,255,768
sav_006,2p,14,644,fish,14,14,7,255,768
sav_006,2p,18,644,fish,3,3,4,255,768
sav_006,2p,20,644,fish,9,9,2,255,768
sav_006,2p,44,644,fish,4,4,2,255,768
sav_006,2p,46,644,fish,10,10,4,255,768
sav_006,2p,58,644,fish,13,13,7,255,768
sav_006,2p,61,644,fish,6,6,7,255,768
sav_006,2p,66,644,fish,1,1,7,255,768
sav_006,2p,69,644,fish,9,9,7,255,768
sav_006,2p,77,644,fish,10,10,7,255,768
sav_006,2p,79,644,fish,6,6,7,255,768
sav_006,2p,87,644,fish,7,7,7,255,768
sav_006,2p,95,644,fish,7,7,7,255,768
sav_006,2p,97,644,fish,6,6,7,255,768
sav_006,2p,99,644,fish,5,5,7,255,768
sav_006,2p,101,644,fish,7,7,7,255,768
sav_006,2p,104,644,fish,8,8,4,255,768
sav_006,2p,105,644,fish,4,4,3,255,768
sav_006,2p,106,644,fish,14,14,2,255,768
sav_006,2p,108,644,fish,8,8,0,255,768
sav_006,2p,699,644,fish,9,9,0,255,768
sav_006,2p,700,644,fish,12,12,1,255,768
sav_006,2p,701,644,fish,5,5,2,255,768
sav_006,2p,706,644,fish,6,6,5,255,768
sav_006,2p,709,644,fish,4,4,5,255,768
sav_006,2p,710,644,fish,3,3,5,255,768
sav_006,2p,711,644,fish,15,15,5,255,768
sav_006,2p,712,644,fish,7,7,5,255,768
sav_006,2p,714,644,fish,9,9,7,255,768
sav_006,2p,715,644,fish,14,14,7,255,768
sav_006,2p,720,644,fish,9,9,6,255,768
sav_006,2p,746,644,fish,10,10,6,255,768
sav_006,2p,751,644,fish,10,10,7,255,768
sav_006,2p,755,644,fish,5,5,7,255,768
sav_006,2p,756,644,fish,5,5,7,255,768
sav_006,2p,757,644,fish,1,1,7,255,768
sav_006,2p,759,644,fish,4,4,7,255,768
sav_006,2p,760,644,fish,10,10,7,255,768
sav_006,2p,761,644,fish,9,9,7,255,768
sav_006,2p,2,645,fish,10,10,7,255,768
sav_006,2p,3,645,fish,12,12,7,255,768
sav_006,2p,7,645,fish,2,2,7,255,768
sav_006,2p,9,645,fish,10,10,7,255,768
sav_006,2p,18,645,fish,1,1,4,255,768
sav_006,2p,19,645,fish,4,4,3,255,768
sav_006,2p,42,645,fish,11,11,0,255,768
sav_006,2p,43,645,fish,6,6,1,255,768
sav_006,2p,45,645,fish,5,5,3,255,768
sav_006,2p,50,645,fish,8,8,5,255,768
sav_006,2p,51,645,fish,8,8,6,255,768
sav_006,2p,53,645,fish,2,2,6,255,768
sav_006,2p,55,645,fish,12,12,6,255,768
sav_006,2p,56,645,fish,1,1,7,255,768
sav_006,2p,59,645,fish,6,6,7,255,768
sav_006,2p,65,645,fish,15,15,7,255,768
sav_006,2p,67,645,fish,15,15,7,255,768
sav_006,2p,69,645,fish,14,14,7,255,768
sav_006,2p,70,645,fish,13,13,7,255,768
sav_006,2p,73,645,fish,8,8,7,255,768
sav_006,2p,74,645,fish,6,6,7,255,768
sav_006,2p,76,645,fish,7,7,7,255,768
sav_006,2p,83,645,fish,10,10,7,255,768
sav_006,2p,84,645,fish,1,1,7,255,768
sav_006,2p,91,645,fish,7,7,7,255,768
sav_006,2p,92,645,fish,3,3,7,255,768
sav_006,2p,96,645,fish,9,9,7,255,768
sav_006,2p,102,645,fish,1,1,6,255,768
sav_006,2p,103,645,fish,13,13,5,255,768
sav_006,2p,104,645,fish,14,14,4,255,768
sav_006,2p,105,645,fish,5,5,3,255,768
sav_006,2p,699,645,fish,13,13,0,255,768
sav_006,2p,701,645,fish,15,15,2,255,768
sav_006,2p,706,645,fish,9,9,4,255,768
sav_006,2p,707,645,fish,12,12,4,255,768
sav_006,2p,708,645,fish,12,12,4,255,768
sav_006,2p,710,645,fish,8,8,4,255,768
sav_006,2p,712,645,fish,15,15,4,255,768
sav_006,2p,717,645,fish,12,12,7,255,768
sav_006,2p,722,645,fish,13,13,5,255,768
sav_006,2p,724,645,fish,11,11,5,255,768
sav_006,2p,726,645,fish,7,7,4,255,768
sav_006,2p,728,645,fish,8,8,3,255,768
sav_006,2p,730,645,fish,11,11,1,255,768
sav_006,2p,731,645,fish,15,15,0,255,768
sav_006,2p,741,645,fish,8,8,1,255,768
sav_006,2p,743,645,fish,14,14,3,255,768
sav_006,2p,744,645,fish,11,11,4,255,768
sav_006,2p,746,645,fish,7,7,6,255,768
sav_006,2p,747,645,fish,9,9,7,255,768
sav_006,2p,755,645,fish,12,12,7,255,768
sav_006,2p,756,645,fish,14,14,7,255,768
sav_006,2p,757,645,fish,5,5,7,255,768
sav_006,2p,764,645,fish,11,11,7,255,768
sav_006,2p,765,645,fish,8,8,7,255,768
sav_006,2p,766,645,fish,14,14,7,255,768
sav_006,2p,3,646,fish,10,10,7,255,768
sav_006,2p,11,646,fish,3,3,7,255,768
sav_006,2p,13,646,fish,6,6,7,255,768
sav_006,2p,14,646,fish,7,7,7,255,768
sav_006,2p,21,646,fish,8,8,1,255,768
sav_006,2p,42,646,fish,5,5,0,255,768
sav_006,2p,43,646,fish,2,2,1,255,768
sav_006,2p,50,646,fish,7,7,4,255,768
sav_006,2p,52,646,fish,9,9,5,255,768
sav_006,2p,54,646,fish,13,13,5,255,768
sav_006,2p,55,646,fish,5,5,5,255,768
sav_006,2p,58,646,fish,6,6,7,255,768
sav_006,2p,60,646,fish,5,5,7,255,768
sav_006,2p,65,646,fish,12,12,7,255,768
sav_006,2p,66,646,fish,6,6,7,255,768
sav_006,2p,67,646,fish,5,5,7,255,768
sav_006,2p,77,646,fish,6,6,7,255,768
sav_006,2p,80,646,fish,5,5,7,255,768
sav_006,2p,81,646,fish,11,11,7,255,768
sav_006,2p,82,646,fish,1,1,7,255,768
sav_006,2p,84,646,fish,13,13,7,255,768
sav_006,2p,86,646,fish,2,2,7,255,768
sav_006,2p,87,646,fish,2,2,7,255,768
sav_006,2p,89,646,fish,10,10,7,255,768
sav_006,2p,90,646,fish,9,9,7,255,768
sav_006,2p,93,646,fish,12,12,7,255,768
sav_006,2p,97,646,fish,14,14,6,255,768
sav_006,2p,99,646,fish,4,4,6,255,768
sav_006,2p,101,646,fish,10,10,6,255,768
sav_006,2p,104,646,fish,14,14,4,255,768
sav_006,2p,105,646,fish,1,1,3,255,768
sav_006,2p,108,646,fish,6,6,0,255,768
sav_006,2p,699,646,fish,11,11,0,255,768
sav_006,2p,701,646,fish,2,2,2,255,768
sav_006,2p,703,646,fish,6,6,4,255,768
sav_006,2p,704,646,fish,10,10,5,255,768
sav_006,2p,706,646,fish,3,3,4,255,768
sav_006,2p,717,646,fish,4,4,7,255,768
sav_006,2p,719,646,fish,13,13,7,255,768
sav_006,2p,720,646,fish,11,11,6,255,768
sav_006,2p,722,646,fish,3,3,4,255,768
sav_006,2p,723,646,fish,3,3,4,255,768
sav_006,2p,724,646,fish,7,7,4,255,768
sav_006,2p,726,646,fish,14,14,4,255,768
sav_006,2p,729,646,fish,2,2,2,255,768
sav_006,2p,743,646,fish,15,15,3,255,768
sav_006,2p,745,646,fish,7,7,5,255,768
sav_006,2p,749,646,fish,14,14,7,255,768
sav_006,2p,750,646,fish,2,2,7,255,768
sav_006,2p,751,646,fish,1,1,7,255,768
sav_006,2p,753,646,fish,7,7,7,255,768
sav_006,2p,755,646,fish,2,2,7,255,768
sav_006,2p,756,646,fish,15,15,7,255,768
sav_006,2p,758,646,fish,7,7,7,255,768
sav_006,2p,761,646,fish,12,12,7,255,768
sav_006,2p,762,646,fish,3,3,7,255,768
sav_006,2p,766,646,fish,15,15,7,255,768
sav_006,2p,2,647,fish,6,6,7,255,768
sav_006,2p,5,647,fish,12,12,7,255,768
sav_006,2p,6,647,fish,6,6,7,255,768
sav_006,2p,9,647,fish,14,14,7,255,768
sav_006,2p,21,647,fish,4,4,2,255,768
sav_006,2p,23,647,fish,10,10,0,255,768
sav_006,2p,44,647,fish,5,5,1,255,768
sav_006,2p,46,647,fish,8,8,3,255,768
sav_006,2p,51,647,fish,9,9,4,255,768
sav_006,2p,52,647,fish,8,8,4,255,768
sav_006,2p,53,647,fish,11,11,4,255,768
