map_id,group,x,y,family,raw_byte17,quantity,terrain_id,claim,side
sav_012,20p,2,262,fish,2,2,7,255,768
sav_012,20p,4,262,fish,15,15,7,255,768
sav_012,20p,5,262,fish,2,2,7,255,768
sav_012,20p,6,262,fish,10,10,7,255,768
sav_012,20p,8,262,fish,14,14,7,255,768
sav_012,20p,10,262,fish,5,5,7,255,768
sav_012,20p,13,262,fish,7,7,7,255,768
sav_012,20p,15,262,fish,5,5,7,255,768
sav_012,20p,19,262,fish,10,10,7,255,768
sav_012,20p,22,262,fish,6,6,7,255,768
sav_012,20p,26,262,fish,6,6,7,255,768
sav_012,20p,28,262,fish,9,9,7,255,768
sav_012,20p,29,262,fish,9,9,7,255,768
sav_012,20p,30,262,fish,2,2,6,255,768
sav_012,20p,31,262,fish,6,6,5,255,768
sav_012,20p,36,262,fish,2,2,0,255,768
sav_012,20p,38,262,fish,6,6,0,255,768
sav_012,20p,40,262,fish,1,1,0,255,768
sav_012,20p,42,262,fish,6,6,2,255,768
sav_012,20p,47,262,fish,9,9,2,255,768
sav_012,20p,68,262,fish,15,15,1,5,768
sav_012,20p,69,262,fish,1,1,2,5,768
sav_012,20p,72,262,fish,5,5,4,5,768
sav_012,20p,73,262,fish,7,7,3,5,768
sav_012,20p,75,262,fish,13,13,1,5,768
sav_012,20p,76,262,fish,10,10,0,5,768
sav_012,20p,749,262,fish,9,9,0,255,768
sav_012,20p,756,262,fish,5,5,7,255,768
sav_012,20p,757,262,fish,15,15,7,255,768
sav_012,20p,758,262,fish,8,8,7,255,768
sav_012,20p,763,262,fish,9,9,7,255,768
sav_012,20p,764,262,fish,1,1,7,255,768
sav_012,20p,765,262,fish,2,2,7,255,768
sav_012,20p,3,263,fish,2,2,7,255,768
sav_012,20p,7,263,fish,7,7,7,255,768
sav_012,20p,8,263,fish,10,10,7,255,768
sav_012,20p,10,263,fish,6,6,7,255,768
sav_012,20p,11,263,fish,1,1,7,255,768
sav_012,20p,16,263,fish,1,1,7,255,768
sav_012,20p,17,263,fish,9,9,7,255,768
sav_012,20p,18,263,fish,13,13,7,255,768
sav_012,20p,21,263,fish,4,4,7,255,768
sav_012,20p,23,263,fish,3,3,7,255,768
sav_012,20p,26,263,fish,1,1,7,255,768
sav_012,20p,28,263,fish,5,5,7,255,768
sav_012,20p,31,263,fish,3,3,5,255,768
sav_012,20p,32,263,fish,8,8,4,255,768
sav_012,20p,36,263,fish,3,3,0,255,768
sav_012,20p,42,263,fish,1,1,1,255,768
sav_012,20p,43,263,fish,1,1,1,255,768
sav_012,20p,45,263,fish,1,1,1,255,768
sav_012,20p,46,263,fish,5,5,2,255,768
sav_012,20p,47,263,fish,13,13,1,255,768
sav_012,20p,72,263,fish,3,3,4,5,768
sav_012,20p,76,263,fish,1,1,1,5,768
sav_012,20p,77,263,fish,12,12,0,5,768
sav_012,20p,750,263,fish,13,13,0,255,768
sav_012,20p,755,263,fish,13,13,5,255,768
sav_012,20p,757,263,fish,3,3,7,255,768
sav_012,20p,760,263,fish,6,6,7,255,768
sav_012,20p,762,263,fish,14,14,7,255,768
sav_012,20p,763,263,fish,1,1,7,255,768
sav_012,20p,766,263,fish,9,9,7,255,768
sav_012,20p,4,264,fish,14,14,7,255,768
sav_012,20p,5,264,fish,15,15,7,255,768
sav_012,20p,6,264,fish,14,14,7,255,768
sav_012,20p,11,264,fish,14,14,7,255,768
sav_012,20p,13,264,fish,10,10,7,255,768
sav_012,20p,18,264,fish,15,15,7,255,768
sav_012,20p,21,264,fish,13,13,7,255,768
sav_012,20p,23,264,fish,13,13,7,255,768
sav_012,20p,24,264,fish,9,9,7,255,768
sav_012,20p,25,264,fish,6,6,7,255,768
sav_012,20p,26,264,fish,12,12,7,255,768
sav_012,20p,29,264,fish,13,13,6,255,768
sav_012,20p,30,264,fish,1,1,6,255,768
sav_012,20p,33,264,fish,10,10,3,255,768
sav_012,20p,34,264,fish,15,15,2,255,768
sav_012,20p,36,264,fish,5,5,0,255,768
sav_012,20p,43,264,fish,6,6,0,255,768
sav_012,20p,45,264,fish,2,2,0,255,768
sav_012,20p,46,264,fish,10,10,1,255,768
sav_012,20p,48,264,fish,4,4,0,255,768
sav_012,20p,69,264,fish,12,12,0,5,768
sav_012,20p,72,264,fish,4,4,3,5,768
sav_012,20p,73,264,fish,5,5,3,5,768
sav_012,20p,75,264,fish,3,3,1,5,768
sav_012,20p,77,264,fish,10,10,0,5,768
sav_012,20p,751,264,fish,12,12,1,255,768
sav_012,20p,753,264,fish,13,13,3,255,768
sav_012,20p,754,264,fish,3,3,4,255,768
sav_012,20p,755,264,fish,8,8,5,255,768
sav_012,20p,757,264,fish,11,11,7,255,768
sav_012,20p,758,264,fish,15,15,7,255,768
sav_012,20p,760,264,fish,13,13,7,255,768
sav_012,20p,761,264,fish,1,1,7,255,768
sav_012,20p,762,264,fish,12,12,7,255,768
sav_012,20p,763,264,fish,4,4,7,255,768
sav_012,20p,766,264,fish,6,6,7,255,768
sav_012,20p,4,265,fish,14,14,7,255,768
sav_012,20p,6,265,fish,6,6,7,255,768
sav_012,20p,13,265,fish,8,8,7,255,768
sav_012,20p,18,265,fish,12,12,7,255,768
sav_012,20p,20,265,fish,13,13,7,255,768
sav_012,20p,22,265,fish,1,1,7,255,768
sav_012,20p,23,265,fish,4,4,7,255,768
sav_012,20p,24,265,fish,4,4,7,255,768
sav_012,20p,30,265,fish,14,14,5,255,768
sav_012,20p,33,265,fish,1,1,4,255,768
sav_012,20p,36,265,fish,1,1,1,255,768
sav_012,20p,46,265,fish,8,8,0,255,768
sav_012,20p,48,265,fish,9,9,0,255,768
sav_012,20p,71,265,fish,3,3,1,5,768
sav_012,20p,74,265,fish,5,5,2,5,768
sav_012,20p,752,265,fish,7,7,2,255,768
sav_012,20p,753,265,fish,6,6,3,255,768
sav_012,20p,754,265,fish,8,8,4,255,768
sav_012,20p,756,265,fish,7,7,6,255,768
sav_012,20p,757,265,fish,9,9,7,255,768
sav_012,20p,760,265,fish,2,2,7,255,768
sav_012,20p,761,265,fish,1,1,7,255,768
sav_012,20p,762,265,fish,6,6,7,255,768
sav_012,20p,1,266,fish,9,9,7,255,768
sav_012,20p,6,266,fish,10,10,7,255,768
sav_012,20p,7,266,fish,1,1,7,255,768
sav_012,20p,8,266,fish,5,5,7,255,768
sav_012,20p,10,266,fish,3,3,7,255,768
sav_012,20p,19,266,fish,15,15,7,255,768
sav_012,20p,20,266,fish,3,3,7,255,768
sav_012,20p,26,266,fish,9,9,7,255,768
sav_012,20p,32,266,fish,10,10,4,255,768
sav_012,20p,33,266,fish,13,13,4,255,768
sav_012,20p,34,266,fish,8,8,4,255,768
sav_012,20p,38,266,fish,12,12,0,255,768
sav_012,20p,70,266,fish,14,14,0,5,768
sav_012,20p,72,266,fish,14,14,2,5,768
sav_012,20p,73,266,fish,11,11,1,5,768
sav_012,20p,74,266,fish,13,13,1,5,768
sav_012,20p,752,266,fish,15,15,2,255,768
sav_012,20p,756,266,fish,13,13,6,255,768
sav_012,20p,757,266,fish,12,12,7,255,768
sav_012,20p,759,266,fish,13,13,7,255,768
sav_012,20p,760,266,fish,6,6,7,255,768
sav_012,20p,762,266,fish,9,9,7,255,768
sav_012,20p,763,266,fish,4,4,7,255,768
sav_012,20p,1,267,fish,5,5,7,255,768
sav_012,20p,7,267,fish,6,6,7,255,768
sav_012,20p,8,267,fish,2,2,7,255,768
sav_012,20p,16,267,fish,9,9,7,255,768
sav_012,20p,17,267,fish,1,1,7,255,768
sav_012,20p,20,267,fish,14,14,7,255,768
sav_012,20p,24,267,fish,14,14,7,255,768
sav_012,20p,25,267,fish,1,1,7,255,768
sav_012,20p,26,267,fish,13,13,6,255,768
sav_012,20p,28,267,fish,7,7,5,255,768
sav_012,20p,32,267,fish,7,7,3,255,768
sav_012,20p,33,267,fish,1,1,3,255,768
sav_012,20p,34,267,fish,2,2,3,255,768
sav_012,20p,38,267,fish,5,5,0,255,768
sav_012,20p,72,267,fish,2,2,1,5,768
sav_012,20p,749,267,fish,11,11,0,255,768
sav_012,20p,750,267,fish,9,9,1,255,768
sav_012,20p,751,267,fish,6,6,1,255,768
sav_012,20p,752,267,fish,5,5,2,255,768
sav_012,20p,753,267,fish,8,8,3,255,768
sav_012,20p,757,267,fish,15,15,7,255,768
sav_012,20p,759,267,fish,5,5,7,255,768
sav_012,20p,762,267,fish,11,11,7,255,768
sav_012,20p,766,267,fish,3,3,7,255,768
sav_012,20p,4,268,fish,12,12,7,255,768
sav_012,20p,5,268,fish,7,7,7,255,768
sav_012,20p,8,268,fish,15,15,7,255,768
sav_012,20p,9,268,fish,5,5,7,255,768
sav_012,20p,14,268,fish,9,9,7,255,768
sav_012,20p,15,268,fish,3,3,7,255,768
sav_012,20p,18,268,fish,11,11,7,255,768
sav_012,20p,22,268,fish,15,15,7,255,768
sav_012,20p,29,268,fish,5,5,4,255,768
sav_012,20p,34,268,fish,2,2,2,255,768
sav_012,20p,35,268,fish,5,5,2,255,768
sav_012,20p,37,268,fish,2,2,1,255,768
sav_012,20p,38,268,fish,1,1,0,255,768
sav_012,20p,72,268,fish,2,2,0,5,768
sav_012,20p,74,268,fish,13,13,0,5,768
sav_012,20p,750,268,fish,4,4,1,255,768
sav_012,20p,751,268,fish,2,2,2,255,768
sav_012,20p,752,268,fish,1,1,2,255,768
sav_012,20p,754,268,fish,15,15,4,255,768
sav_012,20p,758,268,fish,15,15,7,255,768
sav_012,20p,761,268,fish,14,14,7,255,768
sav_012,20p,764,268,fish,10,10,7,255,768
sav_012,20p,766,268,fish,14,14,7,255,768
sav_012,20p,5,269,fish,1,1,7,255,768
sav_012,20p,9,269,fish,6,6,7,255,768
sav_012,20p,10,269,fish,1,1,7,255,768
sav_012,20p,17,269,fish,12,12,7,255,768
sav_012,20p,27,269,fish,3,3,5,255,768
sav_012,20p,28,269,fish,4,4,4,255,768
sav_012,20p,29,269,fish,10,10,4,255,768
sav_012,20p,32,269,fish,1,1,2,255,768
sav_012,20p,35,269,fish,6,6,1,255,768
sav_012,20p,36,269,fish,15,15,1,255,768
sav_012,20p,37,269,fish,12,12,1,255,768
sav_012,20p,756,269,fish,14,14,6,255,768
sav_012,20p,758,269,fish,12,12,7,255,768
sav_012,20p,761,269,fish,5,5,7,255,768
sav_012,20p,764,269,fish,12,12,7,255,768
sav_012,20p,5,270,fish,2,2,7,255,768
sav_012,20p,6,270,fish,10,10,7,255,768
sav_012,20p,10,270,fish,11,11,7,255,768
sav_012,20p,11,270,fish,14,14,7,255,768
sav_012,20p,16,270,fish,8,8,7,255,768
sav_012,20p,17,270,fish,5,5,7,255,768
sav_012,20p,28,270,fish,4,4,4,255,768
sav_012,20p,29,270,fish,5,5,3,255,768
sav_012,20p,30,270,fish,3,3,3,255,768
sav_012,20p,31,270,fish,15,15,2,255,768
sav_012,20p,32,270,fish,5,5,1,255,768
sav_012,20p,33,270,fish,8,8,1,255,768
sav_012,20p,37,270,fish,3,3,0,255,768
sav_012,20p,38,270,fish,1,1,0,255,768
sav_012,20p,747,270,fish,13,13,0,255,768
sav_012,20p,748,270,fish,15,15,0,255,768
sav_012,20p,754,270,fish,6,6,4,255,768
sav_012,20p,762,270,fish,6,6,7,255,768
sav_012,20p,763,270,fish,2,2,7,255,768
sav_012,20p,764,270,fish,15,15,7,255,768
sav_012,20p,765,270,fish,9,9,7,255,768
sav_012,20p,766,270,fish,15,15,7,255,768
sav_012,20p,7,271,fish,8,8,7,255,768
sav_012,20p,8,271,fish,15,15,7,255,768
sav_012,20p,9,271,fish,4,4,7,255,768
sav_012,20p,10,271,fish,14,14,7,255,768
sav_012,20p,13,271,fish,10,10,7,255,768
sav_012,20p,14,271,fish,6,6,7,255,768
sav_012,20p,15,271,fish,6,6,7,255,768
sav_012,20p,19,271,fish,2,2,7,255,768
sav_012,20p,20,271,fish,3,3,7,255,768
sav_012,20p,22,271,fish,8,8,6,255,768
sav_012,20p,23,271,fish,1,1,5,255,768
sav_012,20p,25,271,fish,1,1,5,255,768
sav_012,20p,26,271,fish,12,12,5,255,768
sav_012,20p,27,271,fish,7,7,4,255,768
